article,paragraph,text,E_id,fromID,fromText,toID,toText,relationship,fromSpan,fromVerb,fromPOS,toSpan,toVerb,toPOS
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Jonne/YFLNYT_026,P_0025.xml,"“We’ve got to have a market for our products,” said Ms. Heitkamp, who has implored her party to have a more robust rural agenda.
",E4,V1,have,V2,said,after,14~18,have,VB/>,47~51,said,VBD/>
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Jonne/YFLNYT_026,P_0025.xml,"“We’ve got to have a market for our products,” said Ms. Heitkamp, who has implored her party to have a more robust rural agenda.
",E5,V1,have,V3,implored,after,14~18,have,VB/>,74~82,implored,VBN/>
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Jonne/YFLNYT_026,P_0025.xml,"“We’ve got to have a market for our products,” said Ms. Heitkamp, who has implored her party to have a more robust rural agenda.
",E6,V1,have,V4,have,simultaneous,14~18,have,VB/>,96~100,have,VB/>
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Jonne/YFLNYT_026,P_0025.xml,"“We’ve got to have a market for our products,” said Ms. Heitkamp, who has implored her party to have a more robust rural agenda.
",E7,V2,said,V3,implored,after,47~51,said,VBD/>,74~82,implored,VBN/>
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Jonne/YFLNYT_026,P_0025.xml,"“We’ve got to have a market for our products,” said Ms. Heitkamp, who has implored her party to have a more robust rural agenda.
",E8,V2,said,V4,have,before,47~51,said,VBD/>,96~100,have,VB/>
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Jonne/YFLNYT_026,P_0025.xml,"“We’ve got to have a market for our products,” said Ms. Heitkamp, who has implored her party to have a more robust rural agenda.
",E9,V3,implored,V4,have,before,74~82,implored,VBN/>,96~100,have,VB/>
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Jonne/YFLNYT_026,P_0031.xml,"The good news for Democratic officeholders and candidates — and something many of them gingerly brought up — is that they may fare better the next two years thanks to Mr. Trump than they would have if Mrs. Clinton had been elected. The party of the sitting president often loses seats in the first midterm election, and many Democrats expect a backlash to Mr. Trump if he is unable to fulfill his grandiose promises.
",E0,V0,brought,V1,is,vague,96~103,brought,VBD/>,109~111,is,VBZ/>
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Jonne/YFLNYT_026,P_0031.xml,"The good news for Democratic officeholders and candidates — and something many of them gingerly brought up — is that they may fare better the next two years thanks to Mr. Trump than they would have if Mrs. Clinton had been elected. The party of the sitting president often loses seats in the first midterm election, and many Democrats expect a backlash to Mr. Trump if he is unable to fulfill his grandiose promises.
",E1,V0,brought,V2,fare,before,96~103,brought,VBD/>,126~130,fare,VB/>
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Jonne/YFLNYT_026,P_0031.xml,"The good news for Democratic officeholders and candidates — and something many of them gingerly brought up — is that they may fare better the next two years thanks to Mr. Trump than they would have if Mrs. Clinton had been elected. The party of the sitting president often loses seats in the first midterm election, and many Democrats expect a backlash to Mr. Trump if he is unable to fulfill his grandiose promises.
",E2,V0,brought,V3,have,vague,96~103,brought,VBD/>,193~197,have,VB/>
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Jonne/YFLNYT_026,P_0031.xml,"The good news for Democratic officeholders and candidates — and something many of them gingerly brought up — is that they may fare better the next two years thanks to Mr. Trump than they would have if Mrs. Clinton had been elected. The party of the sitting president often loses seats in the first midterm election, and many Democrats expect a backlash to Mr. Trump if he is unable to fulfill his grandiose promises.
",E3,V0,brought,V4,elected,before,96~103,brought,VBD/>,223~230,elected,VBN/>
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Jonne/YFLNYT_026,P_0031.xml,"The good news for Democratic officeholders and candidates — and something many of them gingerly brought up — is that they may fare better the next two years thanks to Mr. Trump than they would have if Mrs. Clinton had been elected. The party of the sitting president often loses seats in the first midterm election, and many Democrats expect a backlash to Mr. Trump if he is unable to fulfill his grandiose promises.
",E5,V0,brought,V6,loses,vague,96~103,brought,VBD/>,273~278,loses,VBZ/>
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Jonne/YFLNYT_026,P_0031.xml,"The good news for Democratic officeholders and candidates — and something many of them gingerly brought up — is that they may fare better the next two years thanks to Mr. Trump than they would have if Mrs. Clinton had been elected. The party of the sitting president often loses seats in the first midterm election, and many Democrats expect a backlash to Mr. Trump if he is unable to fulfill his grandiose promises.
",E6,V0,brought,V7,expect,simultaneous,96~103,brought,VBD/>,335~341,expect,VBP/>
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Jonne/YFLNYT_026,P_0031.xml,"The good news for Democratic officeholders and candidates — and something many of them gingerly brought up — is that they may fare better the next two years thanks to Mr. Trump than they would have if Mrs. Clinton had been elected. The party of the sitting president often loses seats in the first midterm election, and many Democrats expect a backlash to Mr. Trump if he is unable to fulfill his grandiose promises.
",E7,V0,brought,V8,is,vague,96~103,brought,VBD/>,372~374,is,VBZ/>
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Jonne/YFLNYT_026,P_0031.xml,"The good news for Democratic officeholders and candidates — and something many of them gingerly brought up — is that they may fare better the next two years thanks to Mr. Trump than they would have if Mrs. Clinton had been elected. The party of the sitting president often loses seats in the first midterm election, and many Democrats expect a backlash to Mr. Trump if he is unable to fulfill his grandiose promises.
",E8,V0,brought,V9,fulfill,before,96~103,brought,VBD/>,385~392,fulfill,VB/>
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Jonne/YFLNYT_026,P_0031.xml,"The good news for Democratic officeholders and candidates — and something many of them gingerly brought up — is that they may fare better the next two years thanks to Mr. Trump than they would have if Mrs. Clinton had been elected. The party of the sitting president often loses seats in the first midterm election, and many Democrats expect a backlash to Mr. Trump if he is unable to fulfill his grandiose promises.
",E9,V1,is,V2,fare,vague,109~111,is,VBZ/>,126~130,fare,VB/>
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Jonne/YFLNYT_026,P_0031.xml,"The good news for Democratic officeholders and candidates — and something many of them gingerly brought up — is that they may fare better the next two years thanks to Mr. Trump than they would have if Mrs. Clinton had been elected. The party of the sitting president often loses seats in the first midterm election, and many Democrats expect a backlash to Mr. Trump if he is unable to fulfill his grandiose promises.
",E10,V1,is,V3,have,before,109~111,is,VBZ/>,193~197,have,VB/>
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Jonne/YFLNYT_026,P_0031.xml,"The good news for Democratic officeholders and candidates — and something many of them gingerly brought up — is that they may fare better the next two years thanks to Mr. Trump than they would have if Mrs. Clinton had been elected. The party of the sitting president often loses seats in the first midterm election, and many Democrats expect a backlash to Mr. Trump if he is unable to fulfill his grandiose promises.
",E11,V1,is,V4,elected,vague,109~111,is,VBZ/>,223~230,elected,VBN/>
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Jonne/YFLNYT_026,P_0031.xml,"The good news for Democratic officeholders and candidates — and something many of them gingerly brought up — is that they may fare better the next two years thanks to Mr. Trump than they would have if Mrs. Clinton had been elected. The party of the sitting president often loses seats in the first midterm election, and many Democrats expect a backlash to Mr. Trump if he is unable to fulfill his grandiose promises.
",E13,V1,is,V6,loses,vague,109~111,is,VBZ/>,273~278,loses,VBZ/>
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Jonne/YFLNYT_026,P_0031.xml,"The good news for Democratic officeholders and candidates — and something many of them gingerly brought up — is that they may fare better the next two years thanks to Mr. Trump than they would have if Mrs. Clinton had been elected. The party of the sitting president often loses seats in the first midterm election, and many Democrats expect a backlash to Mr. Trump if he is unable to fulfill his grandiose promises.
",E14,V1,is,V7,expect,vague,109~111,is,VBZ/>,335~341,expect,VBP/>
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Jonne/YFLNYT_026,P_0031.xml,"The good news for Democratic officeholders and candidates — and something many of them gingerly brought up — is that they may fare better the next two years thanks to Mr. Trump than they would have if Mrs. Clinton had been elected. The party of the sitting president often loses seats in the first midterm election, and many Democrats expect a backlash to Mr. Trump if he is unable to fulfill his grandiose promises.
",E15,V1,is,V8,is,before,109~111,is,VBZ/>,372~374,is,VBZ/>
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Jonne/YFLNYT_026,P_0031.xml,"The good news for Democratic officeholders and candidates — and something many of them gingerly brought up — is that they may fare better the next two years thanks to Mr. Trump than they would have if Mrs. Clinton had been elected. The party of the sitting president often loses seats in the first midterm election, and many Democrats expect a backlash to Mr. Trump if he is unable to fulfill his grandiose promises.
",E16,V1,is,V9,fulfill,vague,109~111,is,VBZ/>,385~392,fulfill,VB/>
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Jonne/YFLNYT_026,P_0031.xml,"The good news for Democratic officeholders and candidates — and something many of them gingerly brought up — is that they may fare better the next two years thanks to Mr. Trump than they would have if Mrs. Clinton had been elected. The party of the sitting president often loses seats in the first midterm election, and many Democrats expect a backlash to Mr. Trump if he is unable to fulfill his grandiose promises.
",E17,V2,fare,V3,have,vague,126~130,fare,VB/>,193~197,have,VB/>
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Jonne/YFLNYT_026,P_0031.xml,"The good news for Democratic officeholders and candidates — and something many of them gingerly brought up — is that they may fare better the next two years thanks to Mr. Trump than they would have if Mrs. Clinton had been elected. The party of the sitting president often loses seats in the first midterm election, and many Democrats expect a backlash to Mr. Trump if he is unable to fulfill his grandiose promises.
",E18,V2,fare,V4,elected,after,126~130,fare,VB/>,223~230,elected,VBN/>
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Jonne/YFLNYT_026,P_0031.xml,"The good news for Democratic officeholders and candidates — and something many of them gingerly brought up — is that they may fare better the next two years thanks to Mr. Trump than they would have if Mrs. Clinton had been elected. The party of the sitting president often loses seats in the first midterm election, and many Democrats expect a backlash to Mr. Trump if he is unable to fulfill his grandiose promises.
",E20,V2,fare,V6,loses,vague,126~130,fare,VB/>,273~278,loses,VBZ/>
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Jonne/YFLNYT_026,P_0031.xml,"The good news for Democratic officeholders and candidates — and something many of them gingerly brought up — is that they may fare better the next two years thanks to Mr. Trump than they would have if Mrs. Clinton had been elected. The party of the sitting president often loses seats in the first midterm election, and many Democrats expect a backlash to Mr. Trump if he is unable to fulfill his grandiose promises.
",E21,V2,fare,V7,expect,vague,126~130,fare,VB/>,335~341,expect,VBP/>
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Jonne/YFLNYT_026,P_0031.xml,"The good news for Democratic officeholders and candidates — and something many of them gingerly brought up — is that they may fare better the next two years thanks to Mr. Trump than they would have if Mrs. Clinton had been elected. The party of the sitting president often loses seats in the first midterm election, and many Democrats expect a backlash to Mr. Trump if he is unable to fulfill his grandiose promises.
",E22,V2,fare,V8,is,vague,126~130,fare,VB/>,372~374,is,VBZ/>
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Jonne/YFLNYT_026,P_0031.xml,"The good news for Democratic officeholders and candidates — and something many of them gingerly brought up — is that they may fare better the next two years thanks to Mr. Trump than they would have if Mrs. Clinton had been elected. The party of the sitting president often loses seats in the first midterm election, and many Democrats expect a backlash to Mr. Trump if he is unable to fulfill his grandiose promises.
",E23,V2,fare,V9,fulfill,simultaneous,126~130,fare,VB/>,385~392,fulfill,VB/>
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Jonne/YFLNYT_026,P_0031.xml,"The good news for Democratic officeholders and candidates — and something many of them gingerly brought up — is that they may fare better the next two years thanks to Mr. Trump than they would have if Mrs. Clinton had been elected. The party of the sitting president often loses seats in the first midterm election, and many Democrats expect a backlash to Mr. Trump if he is unable to fulfill his grandiose promises.
",E24,V3,have,V4,elected,vague,193~197,have,VB/>,223~230,elected,VBN/>
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Jonne/YFLNYT_026,P_0031.xml,"The good news for Democratic officeholders and candidates — and something many of them gingerly brought up — is that they may fare better the next two years thanks to Mr. Trump than they would have if Mrs. Clinton had been elected. The party of the sitting president often loses seats in the first midterm election, and many Democrats expect a backlash to Mr. Trump if he is unable to fulfill his grandiose promises.
",E26,V3,have,V6,loses,vague,193~197,have,VB/>,273~278,loses,VBZ/>
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Jonne/YFLNYT_026,P_0031.xml,"The good news for Democratic officeholders and candidates — and something many of them gingerly brought up — is that they may fare better the next two years thanks to Mr. Trump than they would have if Mrs. Clinton had been elected. The party of the sitting president often loses seats in the first midterm election, and many Democrats expect a backlash to Mr. Trump if he is unable to fulfill his grandiose promises.
",E27,V3,have,V7,expect,vague,193~197,have,VB/>,335~341,expect,VBP/>
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Jonne/YFLNYT_026,P_0031.xml,"The good news for Democratic officeholders and candidates — and something many of them gingerly brought up — is that they may fare better the next two years thanks to Mr. Trump than they would have if Mrs. Clinton had been elected. The party of the sitting president often loses seats in the first midterm election, and many Democrats expect a backlash to Mr. Trump if he is unable to fulfill his grandiose promises.
",E28,V3,have,V8,is,before,193~197,have,VB/>,372~374,is,VBZ/>
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Jonne/YFLNYT_026,P_0031.xml,"The good news for Democratic officeholders and candidates — and something many of them gingerly brought up — is that they may fare better the next two years thanks to Mr. Trump than they would have if Mrs. Clinton had been elected. The party of the sitting president often loses seats in the first midterm election, and many Democrats expect a backlash to Mr. Trump if he is unable to fulfill his grandiose promises.
",E29,V3,have,V9,fulfill,vague,193~197,have,VB/>,385~392,fulfill,VB/>
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Jonne/YFLNYT_026,P_0031.xml,"The good news for Democratic officeholders and candidates — and something many of them gingerly brought up — is that they may fare better the next two years thanks to Mr. Trump than they would have if Mrs. Clinton had been elected. The party of the sitting president often loses seats in the first midterm election, and many Democrats expect a backlash to Mr. Trump if he is unable to fulfill his grandiose promises.
",E31,V4,elected,V6,loses,vague,223~230,elected,VBN/>,273~278,loses,VBZ/>
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Jonne/YFLNYT_026,P_0031.xml,"The good news for Democratic officeholders and candidates — and something many of them gingerly brought up — is that they may fare better the next two years thanks to Mr. Trump than they would have if Mrs. Clinton had been elected. The party of the sitting president often loses seats in the first midterm election, and many Democrats expect a backlash to Mr. Trump if he is unable to fulfill his grandiose promises.
",E32,V4,elected,V7,expect,before,223~230,elected,VBN/>,335~341,expect,VBP/>
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Jonne/YFLNYT_026,P_0031.xml,"The good news for Democratic officeholders and candidates — and something many of them gingerly brought up — is that they may fare better the next two years thanks to Mr. Trump than they would have if Mrs. Clinton had been elected. The party of the sitting president often loses seats in the first midterm election, and many Democrats expect a backlash to Mr. Trump if he is unable to fulfill his grandiose promises.
",E33,V4,elected,V8,is,vague,223~230,elected,VBN/>,372~374,is,VBZ/>
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Jonne/YFLNYT_026,P_0031.xml,"The good news for Democratic officeholders and candidates — and something many of them gingerly brought up — is that they may fare better the next two years thanks to Mr. Trump than they would have if Mrs. Clinton had been elected. The party of the sitting president often loses seats in the first midterm election, and many Democrats expect a backlash to Mr. Trump if he is unable to fulfill his grandiose promises.
",E34,V4,elected,V9,fulfill,before,223~230,elected,VBN/>,385~392,fulfill,VB/>
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Jonne/YFLNYT_026,P_0031.xml,"The good news for Democratic officeholders and candidates — and something many of them gingerly brought up — is that they may fare better the next two years thanks to Mr. Trump than they would have if Mrs. Clinton had been elected. The party of the sitting president often loses seats in the first midterm election, and many Democrats expect a backlash to Mr. Trump if he is unable to fulfill his grandiose promises.
",E39,V6,loses,V7,expect,before,273~278,loses,VBZ/>,335~341,expect,VBP/>
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Jonne/YFLNYT_026,P_0031.xml,"The good news for Democratic officeholders and candidates — and something many of them gingerly brought up — is that they may fare better the next two years thanks to Mr. Trump than they would have if Mrs. Clinton had been elected. The party of the sitting president often loses seats in the first midterm election, and many Democrats expect a backlash to Mr. Trump if he is unable to fulfill his grandiose promises.
",E40,V6,loses,V8,is,vague,273~278,loses,VBZ/>,372~374,is,VBZ/>
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Jonne/YFLNYT_026,P_0031.xml,"The good news for Democratic officeholders and candidates — and something many of them gingerly brought up — is that they may fare better the next two years thanks to Mr. Trump than they would have if Mrs. Clinton had been elected. The party of the sitting president often loses seats in the first midterm election, and many Democrats expect a backlash to Mr. Trump if he is unable to fulfill his grandiose promises.
",E41,V6,loses,V9,fulfill,vague,273~278,loses,VBZ/>,385~392,fulfill,VB/>
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Jonne/YFLNYT_026,P_0031.xml,"The good news for Democratic officeholders and candidates — and something many of them gingerly brought up — is that they may fare better the next two years thanks to Mr. Trump than they would have if Mrs. Clinton had been elected. The party of the sitting president often loses seats in the first midterm election, and many Democrats expect a backlash to Mr. Trump if he is unable to fulfill his grandiose promises.
",E42,V7,expect,V8,is,vague,335~341,expect,VBP/>,372~374,is,VBZ/>
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Jonne/YFLNYT_026,P_0031.xml,"The good news for Democratic officeholders and candidates — and something many of them gingerly brought up — is that they may fare better the next two years thanks to Mr. Trump than they would have if Mrs. Clinton had been elected. The party of the sitting president often loses seats in the first midterm election, and many Democrats expect a backlash to Mr. Trump if he is unable to fulfill his grandiose promises.
",E43,V7,expect,V9,fulfill,before,335~341,expect,VBP/>,385~392,fulfill,VB/>
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Jonne/YFLNYT_026,P_0031.xml,"The good news for Democratic officeholders and candidates — and something many of them gingerly brought up — is that they may fare better the next two years thanks to Mr. Trump than they would have if Mrs. Clinton had been elected. The party of the sitting president often loses seats in the first midterm election, and many Democrats expect a backlash to Mr. Trump if he is unable to fulfill his grandiose promises.
",E44,V8,is,V9,fulfill,vague,372~374,is,VBZ/>,385~392,fulfill,VB/>
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Jonne/YFLNYT_026,P_0030.xml,"“We have to be bigger than a coastal party,” said Gov. Steve Bullock of Montana, who eked out re-election last week and went deer hunting with his son over the weekend.
",E0,V0,have,V1,be,before,4~8,have,VBP/>,12~14,be,VB/>
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Jonne/YFLNYT_026,P_0030.xml,"“We have to be bigger than a coastal party,” said Gov. Steve Bullock of Montana, who eked out re-election last week and went deer hunting with his son over the weekend.
",E1,V0,have,V2,said,vague,4~8,have,VBP/>,45~49,said,VBD/>
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Jonne/YFLNYT_026,P_0030.xml,"“We have to be bigger than a coastal party,” said Gov. Steve Bullock of Montana, who eked out re-election last week and went deer hunting with his son over the weekend.
",E2,V0,have,V3,eked,vague,4~8,have,VBP/>,85~89,eked,VBD/>
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Jonne/YFLNYT_026,P_0030.xml,"“We have to be bigger than a coastal party,” said Gov. Steve Bullock of Montana, who eked out re-election last week and went deer hunting with his son over the weekend.
",E3,V0,have,V4,went,vague,4~8,have,VBP/>,120~124,went,VBD/>
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Jonne/YFLNYT_026,P_0030.xml,"“We have to be bigger than a coastal party,” said Gov. Steve Bullock of Montana, who eked out re-election last week and went deer hunting with his son over the weekend.
",E5,V1,be,V2,said,vague,12~14,be,VB/>,45~49,said,VBD/>
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Jonne/YFLNYT_026,P_0030.xml,"“We have to be bigger than a coastal party,” said Gov. Steve Bullock of Montana, who eked out re-election last week and went deer hunting with his son over the weekend.
",E6,V1,be,V3,eked,vague,12~14,be,VB/>,85~89,eked,VBD/>
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Jonne/YFLNYT_026,P_0030.xml,"“We have to be bigger than a coastal party,” said Gov. Steve Bullock of Montana, who eked out re-election last week and went deer hunting with his son over the weekend.
",E7,V1,be,V4,went,vague,12~14,be,VB/>,120~124,went,VBD/>
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Jonne/YFLNYT_026,P_0030.xml,"“We have to be bigger than a coastal party,” said Gov. Steve Bullock of Montana, who eked out re-election last week and went deer hunting with his son over the weekend.
",E9,V2,said,V3,eked,after,45~49,said,VBD/>,85~89,eked,VBD/>
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Jonne/YFLNYT_026,P_0030.xml,"“We have to be bigger than a coastal party,” said Gov. Steve Bullock of Montana, who eked out re-election last week and went deer hunting with his son over the weekend.
",E10,V2,said,V4,went,after,45~49,said,VBD/>,120~124,went,VBD/>
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Jonne/YFLNYT_026,P_0030.xml,"“We have to be bigger than a coastal party,” said Gov. Steve Bullock of Montana, who eked out re-election last week and went deer hunting with his son over the weekend.
",E12,V3,eked,V4,went,before,85~89,eked,VBD/>,120~124,went,VBD/>
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Jonne/YFLNYT_026,P_0024.xml,"The now-dormant Trans-Pacific Partnership, noted Senator Heidi Heitkamp of North Dakota, was backed by every agricultural commodity group in her state.
",E0,V0,noted,V1,backed,after,43~48,noted,VBD/>,93~99,backed,VBN/>
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Jonne/YFLNYT_026,P_0018.xml,"Senator Elizabeth Warren of Massachusetts, who may run in 2020, sounded a similar message in a speech last week to the A.F.L.-C.I.O., ignoring Mrs. Clinton entirely, praising Mr. Sanders and calling on her party to address the economic grievances that she conceded “President-elect Trump spoke to” in the campaign.",E0,V0,run,V1,sounded,after,51~54,run,VB/>,64~71,sounded,VBD/>
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Jonne/YFLNYT_026,P_0018.xml,"Senator Elizabeth Warren of Massachusetts, who may run in 2020, sounded a similar message in a speech last week to the A.F.L.-C.I.O., ignoring Mrs. Clinton entirely, praising Mr. Sanders and calling on her party to address the economic grievances that she conceded “President-elect Trump spoke to” in the campaign.",E1,V0,run,V2,ignoring,after,51~54,run,VB/>,134~142,ignoring,VBG/>
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Jonne/YFLNYT_026,P_0018.xml,"Senator Elizabeth Warren of Massachusetts, who may run in 2020, sounded a similar message in a speech last week to the A.F.L.-C.I.O., ignoring Mrs. Clinton entirely, praising Mr. Sanders and calling on her party to address the economic grievances that she conceded “President-elect Trump spoke to” in the campaign.",E2,V0,run,V3,praising,after,51~54,run,VB/>,166~174,praising,VBG/>
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Jonne/YFLNYT_026,P_0018.xml,"Senator Elizabeth Warren of Massachusetts, who may run in 2020, sounded a similar message in a speech last week to the A.F.L.-C.I.O., ignoring Mrs. Clinton entirely, praising Mr. Sanders and calling on her party to address the economic grievances that she conceded “President-elect Trump spoke to” in the campaign.",E3,V0,run,V4,calling,after,51~54,run,VB/>,191~198,calling,VBG/>
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Jonne/YFLNYT_026,P_0018.xml,"Senator Elizabeth Warren of Massachusetts, who may run in 2020, sounded a similar message in a speech last week to the A.F.L.-C.I.O., ignoring Mrs. Clinton entirely, praising Mr. Sanders and calling on her party to address the economic grievances that she conceded “President-elect Trump spoke to” in the campaign.",E4,V0,run,V5,address,after,51~54,run,VB/>,215~222,address,VB/>
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Jonne/YFLNYT_026,P_0018.xml,"Senator Elizabeth Warren of Massachusetts, who may run in 2020, sounded a similar message in a speech last week to the A.F.L.-C.I.O., ignoring Mrs. Clinton entirely, praising Mr. Sanders and calling on her party to address the economic grievances that she conceded “President-elect Trump spoke to” in the campaign.",E5,V0,run,V6,conceded,after,51~54,run,VB/>,256~264,conceded,VBD/>
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Jonne/YFLNYT_026,P_0018.xml,"Senator Elizabeth Warren of Massachusetts, who may run in 2020, sounded a similar message in a speech last week to the A.F.L.-C.I.O., ignoring Mrs. Clinton entirely, praising Mr. Sanders and calling on her party to address the economic grievances that she conceded “President-elect Trump spoke to” in the campaign.",E6,V0,run,V7,spoke,after,51~54,run,VB/>,288~293,spoke,VBD/>
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Jonne/YFLNYT_026,P_0018.xml,"Senator Elizabeth Warren of Massachusetts, who may run in 2020, sounded a similar message in a speech last week to the A.F.L.-C.I.O., ignoring Mrs. Clinton entirely, praising Mr. Sanders and calling on her party to address the economic grievances that she conceded “President-elect Trump spoke to” in the campaign.",E7,V1,sounded,V2,ignoring,simultaneous,64~71,sounded,VBD/>,134~142,ignoring,VBG/>
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Jonne/YFLNYT_026,P_0018.xml,"Senator Elizabeth Warren of Massachusetts, who may run in 2020, sounded a similar message in a speech last week to the A.F.L.-C.I.O., ignoring Mrs. Clinton entirely, praising Mr. Sanders and calling on her party to address the economic grievances that she conceded “President-elect Trump spoke to” in the campaign.",E8,V1,sounded,V3,praising,simultaneous,64~71,sounded,VBD/>,166~174,praising,VBG/>
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Jonne/YFLNYT_026,P_0018.xml,"Senator Elizabeth Warren of Massachusetts, who may run in 2020, sounded a similar message in a speech last week to the A.F.L.-C.I.O., ignoring Mrs. Clinton entirely, praising Mr. Sanders and calling on her party to address the economic grievances that she conceded “President-elect Trump spoke to” in the campaign.",E9,V1,sounded,V4,calling,simultaneous,64~71,sounded,VBD/>,191~198,calling,VBG/>
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Jonne/YFLNYT_026,P_0018.xml,"Senator Elizabeth Warren of Massachusetts, who may run in 2020, sounded a similar message in a speech last week to the A.F.L.-C.I.O., ignoring Mrs. Clinton entirely, praising Mr. Sanders and calling on her party to address the economic grievances that she conceded “President-elect Trump spoke to” in the campaign.",E10,V1,sounded,V5,address,simultaneous,64~71,sounded,VBD/>,215~222,address,VB/>
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Jonne/YFLNYT_026,P_0018.xml,"Senator Elizabeth Warren of Massachusetts, who may run in 2020, sounded a similar message in a speech last week to the A.F.L.-C.I.O., ignoring Mrs. Clinton entirely, praising Mr. Sanders and calling on her party to address the economic grievances that she conceded “President-elect Trump spoke to” in the campaign.",E11,V1,sounded,V6,conceded,simultaneous,64~71,sounded,VBD/>,256~264,conceded,VBD/>
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Jonne/YFLNYT_026,P_0018.xml,"Senator Elizabeth Warren of Massachusetts, who may run in 2020, sounded a similar message in a speech last week to the A.F.L.-C.I.O., ignoring Mrs. Clinton entirely, praising Mr. Sanders and calling on her party to address the economic grievances that she conceded “President-elect Trump spoke to” in the campaign.",E12,V1,sounded,V7,spoke,after,64~71,sounded,VBD/>,288~293,spoke,VBD/>
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Jonne/YFLNYT_026,P_0018.xml,"Senator Elizabeth Warren of Massachusetts, who may run in 2020, sounded a similar message in a speech last week to the A.F.L.-C.I.O., ignoring Mrs. Clinton entirely, praising Mr. Sanders and calling on her party to address the economic grievances that she conceded “President-elect Trump spoke to” in the campaign.",E13,V2,ignoring,V3,praising,before,134~142,ignoring,VBG/>,166~174,praising,VBG/>
