article,paragraph,text,E_id,fromID,fromText,toID,toText,relationship,fromSpan,fromVerb,fromPOS,toSpan,toVerb,toPOS
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Jeff/YFLNYT_001,P_0026.xml,"As a billionaire ($1.47 billion, Forbes estimates) and a key executive of the hugely successful Facebook, Ms. Sandberg already has enormous name recognition. Her previous book, “Lean In,” was a best-seller and inspired a rallying cry for women. She has worked in politics before, as an assistant to the former Treasury secretary Lawrence H. Summers, and was a donor to Mrs. Clinton’s campaign. She was considered a candidate for a top post in any Clinton administration.",E3,V0,estimates,V4,worked,after,40~49,estimates,VBZ,253~259,worked,VBN
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Jeff/YFLNYT_001,P_0026.xml,"As a billionaire ($1.47 billion, Forbes estimates) and a key executive of the hugely successful Facebook, Ms. Sandberg already has enormous name recognition. Her previous book, “Lean In,” was a best-seller and inspired a rallying cry for women. She has worked in politics before, as an assistant to the former Treasury secretary Lawrence H. Summers, and was a donor to Mrs. Clinton’s campaign. She was considered a candidate for a top post in any Clinton administration.",E6,V0,estimates,V7,considered,after,40~49,estimates,VBZ,402~412,considered,VBN
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Jeff/YFLNYT_001,P_0026.xml,"As a billionaire ($1.47 billion, Forbes estimates) and a key executive of the hugely successful Facebook, Ms. Sandberg already has enormous name recognition. Her previous book, “Lean In,” was a best-seller and inspired a rallying cry for women. She has worked in politics before, as an assistant to the former Treasury secretary Lawrence H. Summers, and was a donor to Mrs. Clinton’s campaign. She was considered a candidate for a top post in any Clinton administration.",E7,V1,has,V2,was,after,127~130,has,VBZ,188~191,was,VBD
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Jeff/YFLNYT_001,P_0026.xml,"As a billionaire ($1.47 billion, Forbes estimates) and a key executive of the hugely successful Facebook, Ms. Sandberg already has enormous name recognition. Her previous book, “Lean In,” was a best-seller and inspired a rallying cry for women. She has worked in politics before, as an assistant to the former Treasury secretary Lawrence H. Summers, and was a donor to Mrs. Clinton’s campaign. She was considered a candidate for a top post in any Clinton administration.",E10,V1,has,V5,was,after,127~130,has,VBZ,354~357,was,VBD
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Jeff/YFLNYT_001,P_0026.xml,"As a billionaire ($1.47 billion, Forbes estimates) and a key executive of the hugely successful Facebook, Ms. Sandberg already has enormous name recognition. Her previous book, “Lean In,” was a best-seller and inspired a rallying cry for women. She has worked in politics before, as an assistant to the former Treasury secretary Lawrence H. Summers, and was a donor to Mrs. Clinton’s campaign. She was considered a candidate for a top post in any Clinton administration.",E12,V1,has,V7,considered,after,127~130,has,VBZ,402~412,considered,VBN
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Jeff/YFLNYT_001,P_0026.xml,"As a billionaire ($1.47 billion, Forbes estimates) and a key executive of the hugely successful Facebook, Ms. Sandberg already has enormous name recognition. Her previous book, “Lean In,” was a best-seller and inspired a rallying cry for women. She has worked in politics before, as an assistant to the former Treasury secretary Lawrence H. Summers, and was a donor to Mrs. Clinton’s campaign. She was considered a candidate for a top post in any Clinton administration.",E21,V3,inspired,V7,considered,after,210~218,inspired,VBD,402~412,considered,VBN
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Jeff/YFLNYT_001,P_0026.xml,"As a billionaire ($1.47 billion, Forbes estimates) and a key executive of the hugely successful Facebook, Ms. Sandberg already has enormous name recognition. Her previous book, “Lean In,” was a best-seller and inspired a rallying cry for women. She has worked in politics before, as an assistant to the former Treasury secretary Lawrence H. Summers, and was a donor to Mrs. Clinton’s campaign. She was considered a candidate for a top post in any Clinton administration.",E26,V5,was,V7,considered,before,354~357,was,VBD,402~412,considered,VBN
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Jeff/YFLNYT_001,P_0027.xml,"Ms. Sandberg has denied any immediate presidential ambitions, insisting that she loves her job at Facebook. At age 47, she’s under no pressure to run this election cycle.",E0,V0,denied,V1,insisting,vague,17~23,denied,VBN,62~71,insisting,VBG
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Jeff/YFLNYT_001,P_0027.xml,"Ms. Sandberg has denied any immediate presidential ambitions, insisting that she loves her job at Facebook. At age 47, she’s under no pressure to run this election cycle.",E1,V0,denied,V2,loves,vague,17~23,denied,VBN,81~86,loves,VBZ
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Jeff/YFLNYT_001,P_0037.xml,"“Look at Rex Tillerson,” he added, referring to the Exxon chief turned secretary of state. “He’s extremely well regarded in corporate circles, but he’s having trouble with the press.”
",E3,V0,added,V4,having,after,28~33,added,VBD,152~158,having,VBG
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Jeff/YFLNYT_001,P_0037.xml,"“Look at Rex Tillerson,” he added, referring to the Exxon chief turned secretary of state. “He’s extremely well regarded in corporate circles, but he’s having trouble with the press.”
",E4,V1,referring,V2,turned,after,35~44,referring,VBG,64~70,turned,VBD
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Jeff/YFLNYT_001,P_0037.xml,"“Look at Rex Tillerson,” he added, referring to the Exxon chief turned secretary of state. “He’s extremely well regarded in corporate circles, but he’s having trouble with the press.”
",E6,V1,referring,V4,having,after,35~44,referring,VBG,152~158,having,VBG
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Jeff/YFLNYT_001,P_0037.xml,"“Look at Rex Tillerson,” he added, referring to the Exxon chief turned secretary of state. “He’s extremely well regarded in corporate circles, but he’s having trouble with the press.”
",E8,V2,turned,V4,having,before,64~70,turned,VBD,152~158,having,VBG
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Jeff/YFLNYT_001,P_0037.xml,"“Look at Rex Tillerson,” he added, referring to the Exxon chief turned secretary of state. “He’s extremely well regarded in corporate circles, but he’s having trouble with the press.”
",E9,V3,regarded,V4,having,before,112~120,regarded,VBN,152~158,having,VBG
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Jeff/YFLNYT_001,P_0023.xml,"Mr. Benioff, 52, whose stake in Salesforce alone is worth over $3 billion and who has a net worth estimated by Forbes at over $4 billion, has also written three books, including the best-selling “Behind the Cloud.” Still, he’s hardly a household name, and is best known in business and technology circles.",E0,V0,is,V1,has,simultaneous,49~51,is,VBZ,82~85,has,VBZ
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Jeff/YFLNYT_001,P_0023.xml,"Mr. Benioff, 52, whose stake in Salesforce alone is worth over $3 billion and who has a net worth estimated by Forbes at over $4 billion, has also written three books, including the best-selling “Behind the Cloud.” Still, he’s hardly a household name, and is best known in business and technology circles.",E1,V0,is,V2,estimated,after,49~51,is,VBZ,98~107,estimated,VBN
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Jeff/YFLNYT_001,P_0023.xml,"Mr. Benioff, 52, whose stake in Salesforce alone is worth over $3 billion and who has a net worth estimated by Forbes at over $4 billion, has also written three books, including the best-selling “Behind the Cloud.” Still, he’s hardly a household name, and is best known in business and technology circles.",E6,V0,is,V7,known,simultaneous,49~51,is,VBZ,264~269,known,VBN
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Jeff/YFLNYT_001,P_0023.xml,"Mr. Benioff, 52, whose stake in Salesforce alone is worth over $3 billion and who has a net worth estimated by Forbes at over $4 billion, has also written three books, including the best-selling “Behind the Cloud.” Still, he’s hardly a household name, and is best known in business and technology circles.",E7,V1,has,V2,estimated,vague,82~85,has,VBZ,98~107,estimated,VBN
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Jeff/YFLNYT_001,P_0023.xml,"Mr. Benioff, 52, whose stake in Salesforce alone is worth over $3 billion and who has a net worth estimated by Forbes at over $4 billion, has also written three books, including the best-selling “Behind the Cloud.” Still, he’s hardly a household name, and is best known in business and technology circles.",E9,V1,has,V4,written,simultaneous,82~85,has,VBZ,147~154,written,VBN
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Jeff/YFLNYT_001,P_0023.xml,"Mr. Benioff, 52, whose stake in Salesforce alone is worth over $3 billion and who has a net worth estimated by Forbes at over $4 billion, has also written three books, including the best-selling “Behind the Cloud.” Still, he’s hardly a household name, and is best known in business and technology circles.",E10,V1,has,V5,including,before,82~85,has,VBZ,168~177,including,VBG
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Jeff/YFLNYT_001,P_0023.xml,"Mr. Benioff, 52, whose stake in Salesforce alone is worth over $3 billion and who has a net worth estimated by Forbes at over $4 billion, has also written three books, including the best-selling “Behind the Cloud.” Still, he’s hardly a household name, and is best known in business and technology circles.",E12,V1,has,V7,known,before,82~85,has,VBZ,264~269,known,VBN
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Jeff/YFLNYT_001,P_0022.xml,"Like Mr. Schultz, Mr. Benioff has pursued an ambitious social and philanthropic agenda. He started “Pledge 1%,” the Salesforce model of donating 1 percent of their product, 1 percent of their equity and 1 percent of employees’ time to help nonprofits achieve their missions — a practice that Salesforce says is now followed by 1,400 companies. Mr. Benioff was an outspoken defender of gay and lesbian rights and helped create a network of corporate leaders to oppose bills limiting L.G.B.T. rights in states like Indiana, Georgia and North Carolina.",E0,V0,pursued,V1,started,before,34~41,pursued,VBN,91~98,started,VBD
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Jeff/YFLNYT_001,P_0022.xml,"Like Mr. Schultz, Mr. Benioff has pursued an ambitious social and philanthropic agenda. He started “Pledge 1%,” the Salesforce model of donating 1 percent of their product, 1 percent of their equity and 1 percent of employees’ time to help nonprofits achieve their missions — a practice that Salesforce says is now followed by 1,400 companies. Mr. Benioff was an outspoken defender of gay and lesbian rights and helped create a network of corporate leaders to oppose bills limiting L.G.B.T. rights in states like Indiana, Georgia and North Carolina.",E1,V0,pursued,V2,donating,before,34~41,pursued,VBN,136~144,donating,VBG
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Jeff/YFLNYT_001,P_0022.xml,"Like Mr. Schultz, Mr. Benioff has pursued an ambitious social and philanthropic agenda. He started “Pledge 1%,” the Salesforce model of donating 1 percent of their product, 1 percent of their equity and 1 percent of employees’ time to help nonprofits achieve their missions — a practice that Salesforce says is now followed by 1,400 companies. Mr. Benioff was an outspoken defender of gay and lesbian rights and helped create a network of corporate leaders to oppose bills limiting L.G.B.T. rights in states like Indiana, Georgia and North Carolina.",E2,V0,pursued,V3,help,before,34~41,pursued,VBN,235~239,help,VB
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Jeff/YFLNYT_001,P_0022.xml,"Like Mr. Schultz, Mr. Benioff has pursued an ambitious social and philanthropic agenda. He started “Pledge 1%,” the Salesforce model of donating 1 percent of their product, 1 percent of their equity and 1 percent of employees’ time to help nonprofits achieve their missions — a practice that Salesforce says is now followed by 1,400 companies. Mr. Benioff was an outspoken defender of gay and lesbian rights and helped create a network of corporate leaders to oppose bills limiting L.G.B.T. rights in states like Indiana, Georgia and North Carolina.",E3,V0,pursued,V4,achieve,before,34~41,pursued,VBN,251~258,achieve,VB
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Jeff/YFLNYT_001,P_0022.xml,"Like Mr. Schultz, Mr. Benioff has pursued an ambitious social and philanthropic agenda. He started “Pledge 1%,” the Salesforce model of donating 1 percent of their product, 1 percent of their equity and 1 percent of employees’ time to help nonprofits achieve their missions — a practice that Salesforce says is now followed by 1,400 companies. Mr. Benioff was an outspoken defender of gay and lesbian rights and helped create a network of corporate leaders to oppose bills limiting L.G.B.T. rights in states like Indiana, Georgia and North Carolina.",E6,V0,pursued,V7,followed,before,34~41,pursued,VBN,315~323,followed,VBN
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Jeff/YFLNYT_001,P_0022.xml,"Like Mr. Schultz, Mr. Benioff has pursued an ambitious social and philanthropic agenda. He started “Pledge 1%,” the Salesforce model of donating 1 percent of their product, 1 percent of their equity and 1 percent of employees’ time to help nonprofits achieve their missions — a practice that Salesforce says is now followed by 1,400 companies. Mr. Benioff was an outspoken defender of gay and lesbian rights and helped create a network of corporate leaders to oppose bills limiting L.G.B.T. rights in states like Indiana, Georgia and North Carolina.",E7,V0,pursued,V8,was,simultaneous,34~41,pursued,VBN,356~359,was,VBD
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Jeff/YFLNYT_001,P_0022.xml,"Like Mr. Schultz, Mr. Benioff has pursued an ambitious social and philanthropic agenda. He started “Pledge 1%,” the Salesforce model of donating 1 percent of their product, 1 percent of their equity and 1 percent of employees’ time to help nonprofits achieve their missions — a practice that Salesforce says is now followed by 1,400 companies. Mr. Benioff was an outspoken defender of gay and lesbian rights and helped create a network of corporate leaders to oppose bills limiting L.G.B.T. rights in states like Indiana, Georgia and North Carolina.",E10,V0,pursued,V11,oppose,before,34~41,pursued,VBN,460~466,oppose,VB
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Jeff/YFLNYT_001,P_0022.xml,"Like Mr. Schultz, Mr. Benioff has pursued an ambitious social and philanthropic agenda. He started “Pledge 1%,” the Salesforce model of donating 1 percent of their product, 1 percent of their equity and 1 percent of employees’ time to help nonprofits achieve their missions — a practice that Salesforce says is now followed by 1,400 companies. Mr. Benioff was an outspoken defender of gay and lesbian rights and helped create a network of corporate leaders to oppose bills limiting L.G.B.T. rights in states like Indiana, Georgia and North Carolina.",E11,V0,pursued,V12,limiting,before,34~41,pursued,VBN,473~481,limiting,VBG
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Jeff/YFLNYT_001,P_0022.xml,"Like Mr. Schultz, Mr. Benioff has pursued an ambitious social and philanthropic agenda. He started “Pledge 1%,” the Salesforce model of donating 1 percent of their product, 1 percent of their equity and 1 percent of employees’ time to help nonprofits achieve their missions — a practice that Salesforce says is now followed by 1,400 companies. Mr. Benioff was an outspoken defender of gay and lesbian rights and helped create a network of corporate leaders to oppose bills limiting L.G.B.T. rights in states like Indiana, Georgia and North Carolina.",E22,V1,started,V12,limiting,before,91~98,started,VBD,473~481,limiting,VBG
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Jeff/YFLNYT_001,P_0022.xml,"Like Mr. Schultz, Mr. Benioff has pursued an ambitious social and philanthropic agenda. He started “Pledge 1%,” the Salesforce model of donating 1 percent of their product, 1 percent of their equity and 1 percent of employees’ time to help nonprofits achieve their missions — a practice that Salesforce says is now followed by 1,400 companies. Mr. Benioff was an outspoken defender of gay and lesbian rights and helped create a network of corporate leaders to oppose bills limiting L.G.B.T. rights in states like Indiana, Georgia and North Carolina.",E23,V2,donating,V3,help,vague,136~144,donating,VBG,235~239,help,VB
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Jeff/YFLNYT_001,P_0022.xml,"Like Mr. Schultz, Mr. Benioff has pursued an ambitious social and philanthropic agenda. He started “Pledge 1%,” the Salesforce model of donating 1 percent of their product, 1 percent of their equity and 1 percent of employees’ time to help nonprofits achieve their missions — a practice that Salesforce says is now followed by 1,400 companies. Mr. Benioff was an outspoken defender of gay and lesbian rights and helped create a network of corporate leaders to oppose bills limiting L.G.B.T. rights in states like Indiana, Georgia and North Carolina.",E29,V2,donating,V9,helped,before,136~144,donating,VBG,412~418,helped,VBD
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Jeff/YFLNYT_001,P_0022.xml,"Like Mr. Schultz, Mr. Benioff has pursued an ambitious social and philanthropic agenda. He started “Pledge 1%,” the Salesforce model of donating 1 percent of their product, 1 percent of their equity and 1 percent of employees’ time to help nonprofits achieve their missions — a practice that Salesforce says is now followed by 1,400 companies. Mr. Benioff was an outspoken defender of gay and lesbian rights and helped create a network of corporate leaders to oppose bills limiting L.G.B.T. rights in states like Indiana, Georgia and North Carolina.",E30,V2,donating,V10,create,before,136~144,donating,VBG,419~425,create,VB
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Jeff/YFLNYT_001,P_0022.xml,"Like Mr. Schultz, Mr. Benioff has pursued an ambitious social and philanthropic agenda. He started “Pledge 1%,” the Salesforce model of donating 1 percent of their product, 1 percent of their equity and 1 percent of employees’ time to help nonprofits achieve their missions — a practice that Salesforce says is now followed by 1,400 companies. Mr. Benioff was an outspoken defender of gay and lesbian rights and helped create a network of corporate leaders to oppose bills limiting L.G.B.T. rights in states like Indiana, Georgia and North Carolina.",E31,V2,donating,V11,oppose,before,136~144,donating,VBG,460~466,oppose,VB
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Jeff/YFLNYT_001,P_0022.xml,"Like Mr. Schultz, Mr. Benioff has pursued an ambitious social and philanthropic agenda. He started “Pledge 1%,” the Salesforce model of donating 1 percent of their product, 1 percent of their equity and 1 percent of employees’ time to help nonprofits achieve their missions — a practice that Salesforce says is now followed by 1,400 companies. Mr. Benioff was an outspoken defender of gay and lesbian rights and helped create a network of corporate leaders to oppose bills limiting L.G.B.T. rights in states like Indiana, Georgia and North Carolina.",E32,V2,donating,V12,limiting,before,136~144,donating,VBG,473~481,limiting,VBG
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Jeff/YFLNYT_001,P_0022.xml,"Like Mr. Schultz, Mr. Benioff has pursued an ambitious social and philanthropic agenda. He started “Pledge 1%,” the Salesforce model of donating 1 percent of their product, 1 percent of their equity and 1 percent of employees’ time to help nonprofits achieve their missions — a practice that Salesforce says is now followed by 1,400 companies. Mr. Benioff was an outspoken defender of gay and lesbian rights and helped create a network of corporate leaders to oppose bills limiting L.G.B.T. rights in states like Indiana, Georgia and North Carolina.",E38,V3,help,V9,helped,before,235~239,help,VB,412~418,helped,VBD
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Jeff/YFLNYT_001,P_0022.xml,"Like Mr. Schultz, Mr. Benioff has pursued an ambitious social and philanthropic agenda. He started “Pledge 1%,” the Salesforce model of donating 1 percent of their product, 1 percent of their equity and 1 percent of employees’ time to help nonprofits achieve their missions — a practice that Salesforce says is now followed by 1,400 companies. Mr. Benioff was an outspoken defender of gay and lesbian rights and helped create a network of corporate leaders to oppose bills limiting L.G.B.T. rights in states like Indiana, Georgia and North Carolina.",E39,V3,help,V10,create,before,235~239,help,VB,419~425,create,VB
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Jeff/YFLNYT_001,P_0022.xml,"Like Mr. Schultz, Mr. Benioff has pursued an ambitious social and philanthropic agenda. He started “Pledge 1%,” the Salesforce model of donating 1 percent of their product, 1 percent of their equity and 1 percent of employees’ time to help nonprofits achieve their missions — a practice that Salesforce says is now followed by 1,400 companies. Mr. Benioff was an outspoken defender of gay and lesbian rights and helped create a network of corporate leaders to oppose bills limiting L.G.B.T. rights in states like Indiana, Georgia and North Carolina.",E40,V3,help,V11,oppose,before,235~239,help,VB,460~466,oppose,VB
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Jeff/YFLNYT_001,P_0022.xml,"Like Mr. Schultz, Mr. Benioff has pursued an ambitious social and philanthropic agenda. He started “Pledge 1%,” the Salesforce model of donating 1 percent of their product, 1 percent of their equity and 1 percent of employees’ time to help nonprofits achieve their missions — a practice that Salesforce says is now followed by 1,400 companies. Mr. Benioff was an outspoken defender of gay and lesbian rights and helped create a network of corporate leaders to oppose bills limiting L.G.B.T. rights in states like Indiana, Georgia and North Carolina.",E41,V3,help,V12,limiting,before,235~239,help,VB,473~481,limiting,VBG
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Jeff/YFLNYT_001,P_0022.xml,"Like Mr. Schultz, Mr. Benioff has pursued an ambitious social and philanthropic agenda. He started “Pledge 1%,” the Salesforce model of donating 1 percent of their product, 1 percent of their equity and 1 percent of employees’ time to help nonprofits achieve their missions — a practice that Salesforce says is now followed by 1,400 companies. Mr. Benioff was an outspoken defender of gay and lesbian rights and helped create a network of corporate leaders to oppose bills limiting L.G.B.T. rights in states like Indiana, Georgia and North Carolina.",E42,V4,achieve,V5,says, before,251~258,achieve,VB,303~307,says,VBZ
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Jeff/YFLNYT_001,P_0022.xml,"Like Mr. Schultz, Mr. Benioff has pursued an ambitious social and philanthropic agenda. He started “Pledge 1%,” the Salesforce model of donating 1 percent of their product, 1 percent of their equity and 1 percent of employees’ time to help nonprofits achieve their missions — a practice that Salesforce says is now followed by 1,400 companies. Mr. Benioff was an outspoken defender of gay and lesbian rights and helped create a network of corporate leaders to oppose bills limiting L.G.B.T. rights in states like Indiana, Georgia and North Carolina.",E44,V4,achieve,V7,followed,before,251~258,achieve,VB,315~323,followed,VBN
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Jeff/YFLNYT_001,P_0022.xml,"Like Mr. Schultz, Mr. Benioff has pursued an ambitious social and philanthropic agenda. He started “Pledge 1%,” the Salesforce model of donating 1 percent of their product, 1 percent of their equity and 1 percent of employees’ time to help nonprofits achieve their missions — a practice that Salesforce says is now followed by 1,400 companies. Mr. Benioff was an outspoken defender of gay and lesbian rights and helped create a network of corporate leaders to oppose bills limiting L.G.B.T. rights in states like Indiana, Georgia and North Carolina.",E47,V4,achieve,V10,create,before,251~258,achieve,VB,419~425,create,VB
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Jeff/YFLNYT_001,P_0022.xml,"Like Mr. Schultz, Mr. Benioff has pursued an ambitious social and philanthropic agenda. He started “Pledge 1%,” the Salesforce model of donating 1 percent of their product, 1 percent of their equity and 1 percent of employees’ time to help nonprofits achieve their missions — a practice that Salesforce says is now followed by 1,400 companies. Mr. Benioff was an outspoken defender of gay and lesbian rights and helped create a network of corporate leaders to oppose bills limiting L.G.B.T. rights in states like Indiana, Georgia and North Carolina.",E49,V4,achieve,V12,limiting,simultaneous,251~258,achieve,VB,473~481,limiting,VBG
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Jeff/YFLNYT_001,P_0022.xml,"Like Mr. Schultz, Mr. Benioff has pursued an ambitious social and philanthropic agenda. He started “Pledge 1%,” the Salesforce model of donating 1 percent of their product, 1 percent of their equity and 1 percent of employees’ time to help nonprofits achieve their missions — a practice that Salesforce says is now followed by 1,400 companies. Mr. Benioff was an outspoken defender of gay and lesbian rights and helped create a network of corporate leaders to oppose bills limiting L.G.B.T. rights in states like Indiana, Georgia and North Carolina.",E52,V5,says,V8,was,before,303~307,says,VBZ,356~359,was,VBD
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Jeff/YFLNYT_001,P_0022.xml,"Like Mr. Schultz, Mr. Benioff has pursued an ambitious social and philanthropic agenda. He started “Pledge 1%,” the Salesforce model of donating 1 percent of their product, 1 percent of their equity and 1 percent of employees’ time to help nonprofits achieve their missions — a practice that Salesforce says is now followed by 1,400 companies. Mr. Benioff was an outspoken defender of gay and lesbian rights and helped create a network of corporate leaders to oppose bills limiting L.G.B.T. rights in states like Indiana, Georgia and North Carolina.",E53,V5,says,V9,helped,after,303~307,says,VBZ,412~418,helped,VBD
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Jeff/YFLNYT_001,P_0022.xml,"Like Mr. Schultz, Mr. Benioff has pursued an ambitious social and philanthropic agenda. He started “Pledge 1%,” the Salesforce model of donating 1 percent of their product, 1 percent of their equity and 1 percent of employees’ time to help nonprofits achieve their missions — a practice that Salesforce says is now followed by 1,400 companies. Mr. Benioff was an outspoken defender of gay and lesbian rights and helped create a network of corporate leaders to oppose bills limiting L.G.B.T. rights in states like Indiana, Georgia and North Carolina.",E54,V5,says,V10,create,simultaneous,303~307,says,VBZ,419~425,create,VB
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Jeff/YFLNYT_001,P_0022.xml,"Like Mr. Schultz, Mr. Benioff has pursued an ambitious social and philanthropic agenda. He started “Pledge 1%,” the Salesforce model of donating 1 percent of their product, 1 percent of their equity and 1 percent of employees’ time to help nonprofits achieve their missions — a practice that Salesforce says is now followed by 1,400 companies. Mr. Benioff was an outspoken defender of gay and lesbian rights and helped create a network of corporate leaders to oppose bills limiting L.G.B.T. rights in states like Indiana, Georgia and North Carolina.",E55,V5,says,V11,oppose,after,303~307,says,VBZ,460~466,oppose,VB
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Jeff/YFLNYT_001,P_0022.xml,"Like Mr. Schultz, Mr. Benioff has pursued an ambitious social and philanthropic agenda. He started “Pledge 1%,” the Salesforce model of donating 1 percent of their product, 1 percent of their equity and 1 percent of employees’ time to help nonprofits achieve their missions — a practice that Salesforce says is now followed by 1,400 companies. Mr. Benioff was an outspoken defender of gay and lesbian rights and helped create a network of corporate leaders to oppose bills limiting L.G.B.T. rights in states like Indiana, Georgia and North Carolina.",E56,V5,says,V12,limiting,after,303~307,says,VBZ,473~481,limiting,VBG
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Jeff/YFLNYT_001,P_0022.xml,"Like Mr. Schultz, Mr. Benioff has pursued an ambitious social and philanthropic agenda. He started “Pledge 1%,” the Salesforce model of donating 1 percent of their product, 1 percent of their equity and 1 percent of employees’ time to help nonprofits achieve their missions — a practice that Salesforce says is now followed by 1,400 companies. Mr. Benioff was an outspoken defender of gay and lesbian rights and helped create a network of corporate leaders to oppose bills limiting L.G.B.T. rights in states like Indiana, Georgia and North Carolina.",E66,V7,followed,V11,oppose,after,315~323,followed,VBN,460~466,oppose,VB
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Jeff/YFLNYT_001,P_0022.xml,"Like Mr. Schultz, Mr. Benioff has pursued an ambitious social and philanthropic agenda. He started “Pledge 1%,” the Salesforce model of donating 1 percent of their product, 1 percent of their equity and 1 percent of employees’ time to help nonprofits achieve their missions — a practice that Salesforce says is now followed by 1,400 companies. Mr. Benioff was an outspoken defender of gay and lesbian rights and helped create a network of corporate leaders to oppose bills limiting L.G.B.T. rights in states like Indiana, Georgia and North Carolina.",E70,V8,was,V11,oppose,before,356~359,was,VBD,460~466,oppose,VB
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Jeff/YFLNYT_001,P_0022.xml,"Like Mr. Schultz, Mr. Benioff has pursued an ambitious social and philanthropic agenda. He started “Pledge 1%,” the Salesforce model of donating 1 percent of their product, 1 percent of their equity and 1 percent of employees’ time to help nonprofits achieve their missions — a practice that Salesforce says is now followed by 1,400 companies. Mr. Benioff was an outspoken defender of gay and lesbian rights and helped create a network of corporate leaders to oppose bills limiting L.G.B.T. rights in states like Indiana, Georgia and North Carolina.",E71,V8,was,V12,limiting,before,356~359,was,VBD,473~481,limiting,VBG
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Jeff/YFLNYT_001,P_0036.xml,"And chief executives “aren’t prepared for the scrutiny,” Mr. Gergen said. “It’s especially tough to work with the press. They’re used to having layers of people around them, but in politics you’re out there dealing with reporters every day.”
",E8,V1,said,V3,work,simultaneous,68~72,said,VBD,100~104,work,VB
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Jeff/YFLNYT_001,P_0036.xml,"And chief executives “aren’t prepared for the scrutiny,” Mr. Gergen said. “It’s especially tough to work with the press. They’re used to having layers of people around them, but in politics you’re out there dealing with reporters every day.”
",E12,V1,said,V7,dealing,simultaneous,68~72,said,VBD,207~214,dealing,VBG
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Jeff/YFLNYT_001,P_0036.xml,"And chief executives “aren’t prepared for the scrutiny,” Mr. Gergen said. “It’s especially tough to work with the press. They’re used to having layers of people around them, but in politics you’re out there dealing with reporters every day.”
",E14,V2,s,V4,used,simultaneous,78~79,s,VBZ,129~133,used,VBN
