POS1,POS2,BEFORE_1,AFTER_1,BEFORE_2,AFTER_2,DISTANCE,MODAL,TEMP_BEFORE,TEMP_AFTER,TEMP_SINCE,SYN,DERIVATION,RELATION
VBD,VBG,NNP,TO,NN,DT,42,0,0.0,0.0,0.0,0,0,simultaneous
VBD,VBD,NNP,TO,NN,TO,54,0,0.0,0.0,0.0,0,0,before
VBD,VB,NNP,TO,TO,VBN,56,0,0.0,0.0,0.0,1,0,vague
VBD,VBN,NNP,TO,VB,.,57,0,0.0,0.0,0.0,0,0,before
VBD,VBD,RB,JJ,WDT,DT,10,0,0.0,0.0,0.0,0,0,after
VBD,VBD,RB,JJ,NN,NNS,13,0,0.0,0.0,0.0,0,0,before
VBD,VBD,RB,JJ,WP,RB,24,0,0.0,0.0,0.0,0,0,vague
VBD,VBN,RB,JJ,RB,JJ,26,0,0.0,0.0,0.0,0,0,vague
VBD,VBG,RB,JJ,NN,DT,29,0,0.0,0.0,0.0,0,0,after
VBD,VBD,RB,JJ,NN,TO,41,0,0.0,0.0,0.0,0,0,before
VBD,VB,RB,JJ,TO,VBN,43,0,0.0,0.0,0.0,0,0,vague
VBD,VBN,RB,JJ,VB,.,44,0,0.0,0.0,0.0,1,1,before
VBD,VBD,WDT,DT,NN,NNS,3,0,0.0,0.0,0.0,0,0,before
VBD,VBD,WDT,DT,WP,RB,14,0,0.0,0.0,0.0,0,0,vague
VBD,VBN,WDT,DT,RB,JJ,16,0,0.0,0.0,0.0,0,0,vague
VBD,VBG,WDT,DT,NN,DT,19,0,0.0,0.0,0.0,0,0,simultaneous
VBD,VBD,WDT,DT,NN,TO,31,0,0.0,0.0,0.0,0,0,before
VBD,VB,WDT,DT,TO,VBN,33,0,0.0,0.0,0.0,0,0,vague
VBD,VBN,WDT,DT,VB,.,34,0,0.0,0.0,0.0,0,0,before
VBD,VBD,NN,NNS,WP,RB,11,0,0.0,0.0,0.0,0,0,vague
VBD,VBN,NN,NNS,RB,JJ,13,0,0.0,0.0,0.0,0,0,vague
VBD,VBG,NN,NNS,NN,DT,16,0,0.0,0.0,0.0,0,0,after
VBD,VBD,NN,NNS,NN,TO,28,0,0.0,0.0,0.0,0,0,before
VBD,VB,NN,NNS,TO,VBN,30,0,0.0,0.0,0.0,0,0,vague
VBD,VBN,NN,NNS,VB,.,31,0,0.0,0.0,0.0,0,0,before
VBD,VBN,WP,RB,RB,JJ,2,0,0.0,0.0,0.0,0,0,vague
VBD,VBG,WP,RB,NN,DT,5,0,0.0,0.0,0.0,0,0,vague
VBD,VBD,WP,RB,NN,TO,17,0,0.0,0.0,0.0,0,0,vague
VBD,VB,WP,RB,TO,VBN,19,0,0.0,0.0,0.0,1,0,vague
VBD,VBN,WP,RB,VB,.,20,0,0.0,0.0,0.0,0,0,vague
VBN,VBG,RB,JJ,NN,DT,3,0,0.0,0.0,0.0,0,0,vague
VBN,VBD,RB,JJ,NN,TO,15,0,0.0,0.0,0.0,0,0,vague
VBN,VB,RB,JJ,TO,VBN,17,0,0.0,0.0,0.0,0,0,vague
VBN,VBN,RB,JJ,VB,.,18,0,0.0,0.0,0.0,0,0,vague
VBG,VBD,NN,DT,NN,TO,12,0,0.0,0.0,0.0,0,0,before
VBG,VB,NN,DT,TO,VBN,14,0,0.0,0.0,0.0,0,0,vague
VBG,VBN,NN,DT,VB,.,15,0,0.0,0.0,0.0,0,0,before
VBD,VB,NN,TO,TO,VBN,2,0,0.0,0.0,0.0,1,0,vague
VBD,VBN,NN,TO,VB,.,3,0,0.0,0.0,0.0,0,0,before
VB,VBN,TO,VBN,VB,.,1,0,0.0,0.0,0.0,0,0,vague
VBN,VBG,<S>,IN,VBD,JJ,7,0,0.0,0.0,0.0,0,0,vague
VBN,VBD,<S>,IN,NNP,RB,12,0,0.0,0.0,0.0,1,0,before
VBN,VB,<S>,IN,CC,PRP$,15,0,0.0,0.0,0.0,0,0,before
VBG,VBD,VBD,JJ,NNP,RB,5,0,0.0,0.0,0.0,0,0,vague
VBG,VB,VBD,JJ,CC,PRP$,8,0,0.0,0.0,0.0,0,0,vague
VBD,VB,NNP,RB,CC,PRP$,3,0,0.0,0.0,0.0,0,0,before
VBN,VBN,VBD,TO,VBD,JJ,5,0,0.0,0.0,0.0,0,0,before
VBN,VBN,VBD,TO,VBP,.,20,0,0.0,0.0,0.0,0,0,vague
VBN,VBD,VBD,TO,RB,JJ,24,0,0.0,0.0,0.0,0,0,before
VBN,VB,VBD,TO,TO,IN,27,0,0.0,0.0,0.0,0,0,before
VBN,VBG,VBD,TO,WDT,DT,31,0,0.0,0.0,0.0,0,0,vague
VBN,VBD,VBD,TO,NNS,DT,34,0,0.0,0.0,0.0,0,0,vague
VBN,VBN,VBD,TO,VBN,IN,59,0,0.0,0.0,0.0,0,0,vague
VBN,VBN,VBD,JJ,VBP,.,15,0,0.0,0.0,0.0,0,0,vague
VBN,VBD,VBD,JJ,RB,JJ,19,0,0.0,0.0,0.0,0,0,before
VBN,VB,VBD,JJ,TO,IN,22,0,0.0,0.0,0.0,0,0,before
VBN,VBG,VBD,JJ,WDT,DT,26,0,0.0,0.0,0.0,0,0,vague
VBN,VBD,VBD,JJ,NNS,DT,29,0,0.0,0.0,0.0,0,0,vague
VBN,VBN,VBD,JJ,VBN,IN,54,0,0.0,0.0,0.0,0,0,vague
VBN,VBD,VBP,.,RB,JJ,4,0,0.0,0.0,0.0,0,0,before
VBN,VB,VBP,.,TO,IN,7,0,0.0,0.0,0.0,0,0,before
VBN,VBG,VBP,.,WDT,DT,11,0,0.0,0.0,0.0,0,0,before
VBN,VBD,VBP,.,NNS,DT,14,0,0.0,0.0,0.0,0,0,vague
VBN,VBN,VBP,.,VBN,IN,39,0,0.0,0.0,0.0,0,0,before
VBD,VB,RB,JJ,TO,IN,3,0,0.0,0.0,0.0,0,0,before
VBD,VBG,RB,JJ,WDT,DT,7,0,0.0,0.0,0.0,0,0,vague
VBD,VBD,RB,JJ,NNS,DT,10,0,0.0,0.0,0.0,1,0,vague
VBD,VBN,RB,JJ,VBN,IN,35,0,0.0,0.0,0.0,0,0,vague
VB,VBG,TO,IN,WDT,DT,4,0,0.0,0.0,0.0,0,0,before
VB,VBD,TO,IN,NNS,DT,7,0,0.0,0.0,0.0,0,0,vague
VB,VBN,TO,IN,VBN,IN,32,0,0.0,0.0,0.0,0,0,vague
VBG,VBD,WDT,DT,NNS,DT,3,0,0.0,0.0,0.0,1,0,vague
VBG,VBN,WDT,DT,VBN,IN,28,0,0.0,0.0,0.0,0,0,vague
VBD,VBN,NNS,DT,VBN,IN,25,0,0.0,0.0,0.0,0,0,vague
VB,VBN,RB,WRB,VBD,IN,5,0,0.0,0.0,0.0,0,0,vague
VB,VBD,RB,WRB,PRP,PRP,14,0,0.0,0.0,0.0,0,0,after
VB,VB,RB,WRB,MD,DT,17,1,0.0,0.0,0.0,0,0,vague
VB,VB,RB,WRB,RB,RB,25,1,0.0,0.0,0.0,0,0,simultaneous
VB,VBN,RB,WRB,VBN,.,32,1,0.0,0.0,0.0,0,0,after
VBN,VBD,VBD,IN,PRP,PRP,9,0,0.0,0.0,0.0,1,0,vague
VBN,VB,VBD,IN,MD,DT,12,1,0.0,0.0,0.0,0,0,before
VBN,VB,VBD,IN,RB,RB,20,1,0.0,0.0,0.0,0,0,vague
VBN,VBN,VBD,IN,VBN,.,27,1,0.0,0.0,0.0,0,0,vague
VBD,VB,PRP,PRP,MD,DT,3,1,0.0,0.0,0.0,1,0,after
VBD,VB,PRP,PRP,RB,RB,11,1,0.0,0.0,0.0,0,0,before
VBD,VBN,PRP,PRP,VBN,.,18,1,0.0,0.0,0.0,0,0,vague
VB,VB,MD,DT,RB,RB,8,0,0.0,0.0,0.0,0,0,vague
VB,VBN,MD,DT,VBN,.,15,0,0.0,0.0,0.0,0,0,vague
VB,VBN,RB,RB,VBN,.,7,0,0.0,0.0,0.0,0,0,vague
VBD,VBN,NNP,PRP$,NN,IN,14,0,0.0,0.0,0.0,0,0,before
VBD,VBN,NNP,PRP$,VBN,DT,21,0,0.0,0.0,0.0,0,0,before
VBN,VBN,NN,IN,VBN,DT,7,0,0.0,0.0,0.0,0,0,after
VBN,VBN,VBD,IN,VBD,TO,5,0,0.0,0.0,0.0,0,0,after
VBN,VB,VBD,IN,TO,IN,7,0,0.0,0.0,0.0,0,0,after
VBN,VBD,VBD,IN,PRP,PRP,12,0,0.0,0.0,0.0,0,0,after
VBN,VB,VBD,IN,MD,DT,15,1,0.0,0.0,0.0,0,0,after
VBN,VB,VBD,TO,TO,IN,2,0,0.0,0.0,0.0,0,0,before
VBN,VBD,VBD,TO,PRP,PRP,7,0,0.0,0.0,0.0,0,0,after
VBN,VB,VBD,TO,MD,DT,10,1,0.0,0.0,0.0,0,0,after
VB,VBD,TO,IN,PRP,PRP,5,0,0.0,0.0,0.0,0,0,after
VB,VB,TO,IN,MD,DT,8,1,0.0,0.0,0.0,0,0,simultaneous
VBD,VB,PRP,PRP,MD,DT,3,1,0.0,0.0,0.0,1,0,after
VBD,VBD,NNP,RBR,PRP,DT,5,0,0.0,0.0,0.0,0,0,vague
VBD,VBN,NNP,RBR,VBD,TO,9,0,0.0,0.0,0.0,0,0,vague
VBD,VB,NNP,RBR,TO,VBG,11,0,0.0,0.0,0.0,0,0,vague
VBD,VBG,NNP,RBR,VB,NNS,12,0,0.0,0.0,0.0,0,0,vague
VBD,VBG,NNP,RBR,IN,DT,15,0,0.0,1.0,0.0,0,0,vague
VBD,VBD,NNP,RBR,RB,JJ,22,0,0.0,1.0,0.0,0,0,vague
VBD,VBN,PRP,DT,VBD,TO,4,0,0.0,0.0,0.0,0,0,after
VBD,VB,PRP,DT,TO,VBG,6,0,0.0,0.0,0.0,0,0,after
VBD,VBG,PRP,DT,VB,NNS,7,0,0.0,0.0,0.0,0,0,after
VBD,VBG,PRP,DT,IN,DT,10,0,0.0,1.0,0.0,0,0,after
VBD,VBD,PRP,DT,RB,JJ,17,0,0.0,1.0,0.0,0,0,after
VBN,VB,VBD,TO,TO,VBG,2,0,0.0,0.0,0.0,0,0,before
VBN,VBG,VBD,TO,VB,NNS,3,0,0.0,0.0,0.0,0,0,before
VBN,VBG,VBD,TO,IN,DT,6,0,0.0,1.0,0.0,0,0,after
VBN,VBD,VBD,TO,RB,JJ,13,0,0.0,1.0,0.0,0,0,after
VB,VBG,TO,VBG,VB,NNS,1,0,0.0,0.0,0.0,0,0,before
VB,VBG,TO,VBG,IN,DT,4,0,0.0,1.0,0.0,0,0,after
VB,VBD,TO,VBG,RB,JJ,11,0,0.0,1.0,0.0,0,0,after
VBG,VBG,VB,NNS,IN,DT,3,0,0.0,1.0,0.0,0,0,after
VBG,VBD,VB,NNS,RB,JJ,10,0,0.0,1.0,0.0,1,0,after
VBG,VBD,IN,DT,RB,JJ,7,0,0.0,0.0,0.0,0,0,before
VBD,VBN,RB,IN,VBD,IN,9,0,0.0,0.0,0.0,0,0,after
VBD,VBD,RB,IN,NN,VBG,27,0,0.0,0.0,0.0,0,0,after
VBD,VBG,RB,IN,VBD,RB,28,0,0.0,0.0,0.0,0,0,after
VBD,VBD,RB,IN,NNP,",",36,0,0.0,0.0,0.0,1,1,before
VBD,VBN,RB,IN,VBN,VBN,46,0,0.0,0.0,0.0,0,0,vague
VBN,VBD,VBD,IN,NN,VBG,18,0,0.0,0.0,0.0,0,0,after
VBN,VBG,VBD,IN,VBD,RB,19,0,0.0,0.0,0.0,0,0,after
VBN,VBD,VBD,IN,NNP,",",27,0,0.0,0.0,0.0,0,0,before
VBN,VBN,VBD,IN,VBN,VBN,37,0,0.0,0.0,0.0,0,0,vague
VBD,VBG,NN,VBG,VBD,RB,1,0,0.0,0.0,0.0,0,0,vague
VBD,VBD,NN,VBG,NNP,",",9,0,0.0,0.0,0.0,0,0,before
VBD,VBN,NN,VBG,VBN,VBN,19,0,0.0,0.0,0.0,0,0,vague
VBG,VBD,VBD,RB,NNP,",",8,0,0.0,0.0,0.0,0,0,before
VBG,VBN,VBD,RB,VBN,VBN,18,0,0.0,0.0,0.0,0,0,vague
VBD,VBN,NNP,",",VBN,VBN,10,0,0.0,0.0,0.0,0,0,after
VBD,VBN,WP,RB,RB,IN,2,0,0.0,0.0,0.0,0,0,vague
VBD,VBD,WP,RB,NNP,NN,6,0,0.0,0.0,0.0,0,0,vague
VBD,VBG,WP,RB,DT,NN,16,0,0.0,0.0,0.0,0,0,vague
VBD,VBD,WP,RB,PRP,TO,23,0,0.0,0.0,0.0,0,0,vague
VBD,VB,WP,RB,TO,IN,25,0,0.0,0.0,0.0,0,0,vague
VBN,VBD,RB,IN,NNP,NN,4,0,0.0,0.0,0.0,0,0,vague
VBN,VBG,RB,IN,DT,NN,14,0,0.0,0.0,0.0,0,0,vague
VBN,VBD,RB,IN,PRP,TO,21,0,0.0,0.0,0.0,0,0,vague
VBN,VB,RB,IN,TO,IN,23,0,0.0,0.0,0.0,0,0,vague
VBD,VBG,NNP,NN,DT,NN,10,0,0.0,0.0,0.0,0,0,simultaneous
VBD,VBD,NNP,NN,PRP,TO,17,0,0.0,0.0,0.0,0,0,before
VBD,VB,NNP,NN,TO,IN,19,0,0.0,0.0,0.0,0,0,before
VBG,VBD,DT,NN,PRP,TO,7,0,0.0,0.0,0.0,0,0,simultaneous
VBG,VB,DT,NN,TO,IN,9,0,0.0,0.0,0.0,0,0,simultaneous
VBD,VB,PRP,TO,TO,IN,2,0,0.0,0.0,0.0,1,0,vague
VB,VBN,MD,PRP,VBN,",",14,0,0.0,0.0,0.0,0,0,vague
VB,VBD,MD,PRP,",",NNP,26,0,0.0,0.0,0.0,1,0,vague
VB,VBG,MD,PRP,IN,IN,37,0,0.0,1.0,0.0,0,0,vague
VB,VBD,MD,PRP,WP,JJ,43,0,0.0,1.0,0.0,0,0,vague
VBN,VBD,VBN,",",",",NNP,12,0,0.0,0.0,0.0,0,0,vague
VBN,VBG,VBN,",",IN,IN,23,0,0.0,1.0,0.0,0,0,vague
VBN,VBD,VBN,",",WP,JJ,29,0,0.0,1.0,0.0,0,0,vague
VBD,VBG,",",NNP,IN,IN,11,0,0.0,1.0,0.0,0,0,after
VBD,VBD,",",NNP,WP,JJ,17,0,0.0,1.0,0.0,0,0,after
VBG,VBD,IN,IN,WP,JJ,6,0,0.0,0.0,0.0,0,0,before
VBD,VBD,PRP,IN,PRP,CC,13,0,0.0,0.0,0.0,0,0,before
VBD,VBD,PRP,IN,CC,IN,15,0,0.0,0.0,0.0,0,0,before
VBD,VBD,PRP,IN,PRP,IN,22,0,0.0,0.0,0.0,0,0,before
VBD,VBN,PRP,IN,VBP,NN,27,0,0.0,0.0,0.0,0,0,before
VBD,VBG,PRP,IN,",",IN,35,0,0.0,0.0,0.0,0,0,before
VBD,VBG,PRP,IN,IN,VBN,42,0,0.0,1.0,0.0,0,0,before
VBD,VBN,PRP,IN,VBG,IN,43,0,0.0,1.0,0.0,0,0,before
VBD,VBD,PRP,IN,",",TO,58,0,0.0,1.0,0.0,0,0,before
VBD,VB,PRP,IN,TO,JJ,60,0,0.0,1.0,0.0,0,0,before
VBD,VBN,PRP,IN,VBD,NNP,68,0,0.0,1.0,0.0,0,0,before
VBD,VBG,PRP,IN,",",TO,78,0,0.0,1.0,0.0,0,0,vague
VBD,VBD,PRP,IN,WP,PRP,83,0,0.0,1.0,0.0,0,0,before
VBD,VBD,PRP,CC,CC,IN,2,0,0.0,0.0,0.0,0,0,before
VBD,VBD,PRP,CC,PRP,IN,9,0,0.0,0.0,0.0,0,0,before
VBD,VBN,PRP,CC,VBP,NN,14,0,0.0,0.0,0.0,0,0,vague
VBD,VBG,PRP,CC,",",IN,22,0,0.0,0.0,0.0,0,0,before
VBD,VBG,PRP,CC,IN,VBN,29,0,0.0,1.0,0.0,0,0,vague
VBD,VBN,PRP,CC,VBG,IN,30,0,0.0,1.0,0.0,0,0,before
VBD,VBD,PRP,CC,",",TO,45,0,0.0,1.0,0.0,0,0,before
VBD,VB,PRP,CC,TO,JJ,47,0,0.0,1.0,0.0,0,0,before
VBD,VBN,PRP,CC,VBD,NNP,55,0,0.0,1.0,0.0,0,0,before
VBD,VBG,PRP,CC,",",TO,65,0,0.0,1.0,0.0,0,0,vague
VBD,VBD,PRP,CC,WP,PRP,70,0,0.0,1.0,0.0,0,0,before
VBD,VBD,CC,IN,PRP,IN,7,0,0.0,0.0,0.0,0,0,before
VBD,VBN,CC,IN,VBP,NN,12,0,0.0,0.0,0.0,0,0,vague
VBD,VBG,CC,IN,",",IN,20,0,0.0,0.0,0.0,0,0,before
VBD,VBG,CC,IN,IN,VBN,27,0,0.0,1.0,0.0,0,0,before
VBD,VBN,CC,IN,VBG,IN,28,0,0.0,1.0,0.0,0,0,before
VBD,VBD,CC,IN,",",TO,43,0,0.0,1.0,0.0,0,0,before
VBD,VB,CC,IN,TO,JJ,45,0,0.0,1.0,0.0,0,0,before
VBD,VBN,CC,IN,VBD,NNP,53,0,0.0,1.0,0.0,0,0,before
VBD,VBG,CC,IN,",",TO,63,0,0.0,1.0,0.0,0,0,before
VBD,VBD,CC,IN,WP,PRP,68,0,0.0,1.0,0.0,0,0,before
VBD,VBN,PRP,IN,VBP,NN,5,0,0.0,0.0,0.0,0,0,vague
VBD,VBG,PRP,IN,",",IN,13,0,0.0,0.0,0.0,0,0,simultaneous
VBD,VBG,PRP,IN,IN,VBN,20,0,0.0,1.0,0.0,0,0,before
VBD,VBN,PRP,IN,VBG,IN,21,0,0.0,1.0,0.0,0,0,before
VBD,VBD,PRP,IN,",",TO,36,0,0.0,1.0,0.0,0,0,before
VBD,VB,PRP,IN,TO,JJ,38,0,0.0,1.0,0.0,0,0,before
VBD,VBN,PRP,IN,VBD,NNP,46,0,0.0,1.0,0.0,0,0,before
VBD,VBG,PRP,IN,",",TO,56,0,0.0,1.0,0.0,0,0,vague
VBD,VBD,PRP,IN,WP,PRP,61,0,0.0,1.0,0.0,0,0,before
VBN,VBG,VBP,NN,",",IN,8,0,0.0,0.0,0.0,0,0,before
VBN,VBG,VBP,NN,IN,VBN,15,0,0.0,1.0,0.0,0,0,vague
VBN,VBN,VBP,NN,VBG,IN,16,0,0.0,1.0,0.0,0,0,vague
VBN,VBD,VBP,NN,",",TO,31,0,0.0,1.0,0.0,0,0,vague
VBN,VB,VBP,NN,TO,JJ,33,0,0.0,1.0,0.0,0,0,vague
VBN,VBN,VBP,NN,VBD,NNP,41,0,0.0,1.0,0.0,0,0,vague
VBN,VBG,VBP,NN,",",TO,51,0,0.0,1.0,0.0,0,0,vague
VBN,VBD,VBP,NN,WP,PRP,56,0,0.0,1.0,0.0,0,0,vague
VBG,VBG,",",IN,IN,VBN,7,0,0.0,1.0,0.0,0,0,vague
VBG,VBN,",",IN,VBG,IN,8,0,0.0,1.0,0.0,0,0,before
VBG,VBD,",",IN,",",TO,23,0,0.0,1.0,0.0,0,0,before
VBG,VB,",",IN,TO,JJ,25,0,0.0,1.0,0.0,0,0,before
VBG,VBN,",",IN,VBD,NNP,33,0,0.0,1.0,0.0,0,0,before
VBG,VBG,",",IN,",",TO,43,0,0.0,1.0,0.0,0,0,vague
VBG,VBD,",",IN,WP,PRP,48,0,0.0,1.0,0.0,0,0,before
VBG,VBN,IN,VBN,VBG,IN,1,0,0.0,0.0,0.0,0,0,vague
VBG,VBD,IN,VBN,",",TO,16,0,0.0,0.0,0.0,0,0,vague
VBG,VB,IN,VBN,TO,JJ,18,0,0.0,0.0,0.0,0,0,vague
VBG,VBN,IN,VBN,VBD,NNP,26,0,0.0,0.0,0.0,0,0,vague
VBG,VBG,IN,VBN,",",TO,36,0,0.0,0.0,0.0,0,0,vague
VBG,VBD,IN,VBN,WP,PRP,41,0,0.0,0.0,0.0,0,0,vague
VBN,VBD,VBG,IN,",",TO,15,0,0.0,0.0,0.0,0,0,before
VBN,VB,VBG,IN,TO,JJ,17,0,0.0,0.0,0.0,0,0,before
VBN,VBN,VBG,IN,VBD,NNP,25,0,0.0,0.0,0.0,0,0,after
VBN,VBG,VBG,IN,",",TO,35,0,0.0,0.0,0.0,0,0,vague
VBN,VBD,VBG,IN,WP,PRP,40,0,0.0,0.0,0.0,0,0,after
VBD,VB,",",TO,TO,JJ,2,0,0.0,0.0,0.0,0,0,before
VBD,VBN,",",TO,VBD,NNP,10,0,0.0,0.0,0.0,0,0,after
VBD,VBG,",",TO,",",TO,20,0,0.0,0.0,0.0,0,0,vague
VBD,VBD,",",TO,WP,PRP,25,0,0.0,0.0,0.0,0,0,after
VB,VBN,TO,JJ,VBD,NNP,8,0,0.0,0.0,0.0,1,0,after
VB,VBG,TO,JJ,",",TO,18,0,0.0,0.0,0.0,0,0,vague
VB,VBD,TO,JJ,WP,PRP,23,0,0.0,0.0,0.0,0,0,before
VBN,VBG,VBD,NNP,",",TO,10,0,0.0,0.0,0.0,0,0,vague
VBN,VBD,VBD,NNP,WP,PRP,15,0,0.0,0.0,0.0,1,0,before
VBG,VBD,",",TO,WP,PRP,5,0,0.0,0.0,0.0,0,0,vague
VBG,VBD,RB,DT,NN,RP,9,0,0.0,0.0,0.0,0,0,simultaneous
VBG,VBD,RB,DT,CC,RB,14,0,0.0,0.0,0.0,0,0,vague
VBG,VB,RB,DT,RB,JJ,16,0,0.0,0.0,0.0,0,0,simultaneous
VBD,VBD,NN,RP,CC,RB,5,0,0.0,0.0,0.0,1,0,vague
VBD,VB,NN,RP,RB,JJ,7,0,0.0,0.0,0.0,0,0,simultaneous
VBD,VB,CC,RB,RB,JJ,2,0,0.0,0.0,0.0,1,0,vague
VBZ,VBN,VB,RB,NN,IN,20,0,0.0,0.0,0.0,0,0,vague
VBZ,VBZ,VB,RB,NNP,IN,27,0,0.0,0.0,0.0,0,0,vague
VBZ,VBN,VB,RB,VBD,JJ,32,0,0.0,0.0,0.0,0,0,vague
VBZ,VBN,VB,RB,VBD,IN,53,0,0.0,1.0,0.0,0,0,after
VBZ,VBG,VB,RB,",",NNPS,61,0,0.0,1.0,0.0,0,0,vague
VBN,VBZ,NN,IN,NNP,IN,7,0,0.0,0.0,0.0,0,0,vague
VBN,VBN,NN,IN,VBD,JJ,12,0,0.0,0.0,0.0,0,0,after
VBN,VBN,NN,IN,VBD,IN,33,0,0.0,1.0,0.0,0,0,after
VBN,VBG,NN,IN,",",NNPS,41,0,0.0,1.0,0.0,0,0,vague
VBZ,VBN,NNP,IN,VBD,JJ,5,0,0.0,0.0,0.0,0,0,vague
VBZ,VBN,NNP,IN,VBD,IN,26,0,0.0,1.0,0.0,0,0,vague
VBZ,VBG,NNP,IN,",",NNPS,34,0,0.0,1.0,0.0,0,0,vague
VBN,VBN,VBD,JJ,VBD,IN,21,0,0.0,1.0,0.0,0,0,before
VBN,VBG,VBD,JJ,",",NNPS,29,0,0.0,1.0,0.0,0,0,after
VBN,VBG,VBD,IN,",",NNPS,8,0,0.0,0.0,0.0,0,0,before
VBG,VB,IN,DT,RB,DT,20,1,0.0,0.0,0.0,0,0,vague
VBG,VBN,IN,DT,VBP,JJ,31,1,0.0,0.0,0.0,0,0,after
VBG,VB,IN,DT,MD,JJ,40,2,0.0,0.0,0.0,0,0,vague
VB,VBN,RB,DT,VBP,JJ,11,0,0.0,0.0,0.0,1,0,vague
VB,VB,RB,DT,MD,JJ,20,1,0.0,0.0,0.0,1,1,simultaneous
VBN,VB,VBP,JJ,MD,JJ,9,1,0.0,0.0,0.0,1,0,vague
VBN,VBN,VBZ,RB,VBZ,NNS,7,0,0.0,0.0,0.0,0,0,after
VBN,VB,VBZ,RB,TO,IN,10,0,0.0,0.0,0.0,0,0,after
VBN,VBZ,VBZ,RB,PRP,DT,13,0,0.0,0.0,0.0,0,0,simultaneous
VBN,VB,VBZ,RB,TO,DT,17,0,0.0,0.0,0.0,0,0,before
VBN,VB,VBZ,NNS,TO,IN,3,0,0.0,0.0,0.0,0,0,before
VBN,VBZ,VBZ,NNS,PRP,DT,6,0,0.0,0.0,0.0,1,0,before
VBN,VB,VBZ,NNS,TO,DT,10,0,0.0,0.0,0.0,1,0,before
VB,VBZ,TO,IN,PRP,DT,3,0,0.0,0.0,0.0,0,0,after
VB,VB,TO,IN,TO,DT,7,0,0.0,0.0,0.0,0,0,before
VBZ,VB,PRP,DT,TO,DT,4,0,0.0,0.0,0.0,0,0,before
VB,VB,MD,NNS,TO,:,5,0,0.0,0.0,0.0,1,0,vague
VB,VBP,MD,NNS,NNPS,NNP,11,0,0.0,0.0,0.0,0,0,vague
VB,VBD,MD,NNS,WDT,NNP,18,0,0.0,0.0,0.0,0,0,vague
VB,VB,MD,NNS,MD,CD,25,1,0.0,0.0,0.0,0,0,before
VB,VB,MD,NNS,MD,IN,37,2,0.0,0.0,0.0,0,0,vague
VB,VBP,MD,NNS,NNPS,JJ,40,2,0.0,0.0,0.0,0,0,before
VB,VB,MD,NNS,TO,DT,43,2,0.0,0.0,0.0,0,0,vague
VB,VBG,MD,NNS,IN,RBR,47,2,0.0,0.0,0.0,1,0,vague
VB,VBP,TO,:,NNPS,NNP,6,0,0.0,0.0,0.0,0,0,vague
VB,VBD,TO,:,WDT,NNP,13,0,0.0,0.0,0.0,0,0,after
VB,VB,TO,:,MD,CD,20,1,0.0,0.0,0.0,1,0,vague
VB,VB,TO,:,MD,IN,32,2,0.0,0.0,0.0,0,0,before
VB,VBP,TO,:,NNPS,JJ,35,2,0.0,0.0,0.0,1,0,vague
VB,VB,TO,:,TO,DT,38,2,0.0,0.0,0.0,0,0,before
VB,VBG,TO,:,IN,RBR,42,2,0.0,0.0,0.0,1,0,before
VBP,VBD,NNPS,NNP,WDT,NNP,7,0,0.0,0.0,0.0,0,0,before
VBP,VB,NNPS,NNP,MD,CD,14,1,0.0,0.0,0.0,0,0,vague
VBP,VB,NNPS,NNP,MD,IN,26,2,0.0,0.0,0.0,0,0,before
VBP,VBP,NNPS,NNP,NNPS,JJ,29,2,0.0,0.0,0.0,0,0,vague
VBP,VB,NNPS,NNP,TO,DT,32,2,0.0,0.0,0.0,0,0,before
VBP,VBG,NNPS,NNP,IN,RBR,36,2,0.0,0.0,0.0,0,0,before
VBD,VB,WDT,NNP,MD,CD,7,1,0.0,0.0,0.0,0,0,vague
VBD,VB,WDT,NNP,MD,IN,19,2,0.0,0.0,0.0,0,0,before
VBD,VBP,WDT,NNP,NNPS,JJ,22,2,0.0,0.0,0.0,0,0,vague
VBD,VB,WDT,NNP,TO,DT,25,2,0.0,0.0,0.0,0,0,before
VBD,VBG,WDT,NNP,IN,RBR,29,2,0.0,0.0,0.0,0,0,before
VB,VB,MD,CD,MD,IN,12,1,0.0,0.0,0.0,0,0,before
VB,VBP,MD,CD,NNPS,JJ,15,1,0.0,0.0,0.0,1,0,before
VB,VB,MD,CD,TO,DT,18,1,0.0,0.0,0.0,1,0,vague
VB,VBG,MD,CD,IN,RBR,22,1,0.0,0.0,0.0,0,0,vague
VB,VBP,MD,IN,NNPS,JJ,3,0,0.0,0.0,0.0,0,0,vague
VB,VB,MD,IN,TO,DT,6,0,0.0,0.0,0.0,0,0,before
VB,VBG,MD,IN,IN,RBR,10,0,0.0,0.0,0.0,0,0,before
VBP,VB,NNPS,JJ,TO,DT,3,0,0.0,0.0,0.0,1,0,vague
VBP,VBG,NNPS,JJ,IN,RBR,7,0,0.0,0.0,0.0,0,0,vague
VB,VBG,TO,DT,IN,RBR,4,0,0.0,0.0,0.0,1,0,vague
VBD,VBG,NN,VBG,VBD,IN,1,0,0.0,0.0,0.0,0,0,before
VBD,VBD,NN,VBG,PRP,",",11,0,0.0,0.0,0.0,0,0,before
VBD,VBP,NN,VBG,PRP,TO,16,0,0.0,0.0,0.0,0,0,before
VBD,VB,NN,VBG,MD,RB,26,1,0.0,0.0,0.0,0,0,vague
